searched_name,openalex_id,display_name,works_api_url,h_index,works_count,country_code,relevance_score,name_similarity
Michael Yeomans,https://openalex.org/A5057564770,Michael Yeomans,https://api.openalex.org/works?filter=author.id:A5057564770,15,56,GB,5627.8613,100.0
Michalina Janik,https://openalex.org/A5122308898,Michalina Janik,https://api.openalex.org/works?filter=author.id:A5122308898,0,2,,93.86208,100.0
Michalis Vazirgiannis,https://openalex.org/A5057695979,Michalis Vazirgiannis,https://api.openalex.org/works?filter=author.id:A5057695979,46,362,FR,26108.062,100.0
Michele Starnini,https://openalex.org/A5016371653,Michele Starnini,https://api.openalex.org/works?filter=author.id:A5016371653,24,92,,11495.585,100.0
Michele Tizzoni,https://openalex.org/A5059787882,Michele Tizzoni,https://api.openalex.org/works?filter=author.id:A5059787882,33,118,IT,13141.443,100.0
Miguel Escobar Varela,https://openalex.org/A5009440845,Miguel Escobar Varela,https://api.openalex.org/works?filter=author.id:A5009440845,6,47,SG,3382.7083,100.0
Mihály Fazekas,https://openalex.org/A5090872107,Mihály Fazekas,https://api.openalex.org/works?filter=author.id:A5090872107,28,161,AT,10589.261,100.0
Miia Bask,https://openalex.org/A5070916458,Miia Bask,https://api.openalex.org/works?filter=author.id:A5070916458,10,44,SE,5667.468,100.0
Mikael Bask,https://openalex.org/A5091517270,Mikael Bask,https://api.openalex.org/works?filter=author.id:A5091517270,19,87,SE,6069.389,100.0
Mike Conway,https://openalex.org/A5082051013,Mike Conway,https://api.openalex.org/works?filter=author.id:A5082051013,31,220,AU,9541.203,100.0
Mikko Kivelä,https://openalex.org/A5002020728,Mikko Kivelä,https://api.openalex.org/works?filter=author.id:A5002020728,22,118,FI,15827.534,100.0
Mila Oiva,https://openalex.org/A5012681383,Mila Oiva,https://api.openalex.org/works?filter=author.id:A5012681383,5,43,EE,1994.2172,100.0
Milena Tsvetkova,https://openalex.org/A5069791094,Milena Tsvetkova,https://api.openalex.org/works?filter=author.id:A5069791094,12,76,GB,5480.4966,100.0
Mingmeng Geng,https://openalex.org/A5095699509,Mingmeng Geng,https://api.openalex.org/works?filter=author.id:A5095699509,1,6,,767.97864,100.0
Mingmin Feng,https://openalex.org/A5032616680,Mingmin Feng,https://api.openalex.org/works?filter=author.id:A5032616680,1,2,US,2582.1091,100.0
Mingqian Zheng,https://openalex.org/A5024099895,Mingqian Zheng,https://api.openalex.org/works?filter=author.id:A5024099895,3,8,,1519.6753,100.0
Minji Heo,https://openalex.org/A5083439440,Minji Heo,https://api.openalex.org/works?filter=author.id:A5083439440,1,1,KR,919.01965,100.0
Minjin Lee,https://openalex.org/A5101976280,Minjin Lee,https://api.openalex.org/works?filter=author.id:A5101976280,9,26,KR,3583.3865,100.0
Mirco Nanni,https://openalex.org/A5009248582,Mirco Nanni,https://api.openalex.org/works?filter=author.id:A5009248582,26,155,IT,13012.277,100.0
Miriam Hurtado Bodell,https://openalex.org/A5057262624,Miriam Hurtado Bodell,https://api.openalex.org/works?filter=author.id:A5057262624,3,12,,2027.3615,100.0
Miriam Schirmer,https://openalex.org/A5036764962,Miriam Schirmer,https://api.openalex.org/works?filter=author.id:A5036764962,3,14,,985.30035,100.0
Mirjam Stieger,https://openalex.org/A5048615562,Mirjam Stieger,https://api.openalex.org/works?filter=author.id:A5048615562,15,43,CH,5732.45,100.0
Mirta Galesic,https://openalex.org/A5071165387,Mirta Galešić,https://api.openalex.org/works?filter=author.id:A5071165387,47,196,US,17141.488,84.61538461538461
Mirza Nayeem Ahmed,https://openalex.org/A5125057768,Mirza Nayeem Ahmed,https://api.openalex.org/works?filter=author.id:A5125057768,0,2,,108.69713,100.0
Mitsuo Yoshida,https://openalex.org/A5063652311,Mitsuo Yoshida,https://api.openalex.org/works?filter=author.id:A5063652311,29,384,JP,9999.105,100.0
Moa Johansson,https://openalex.org/A5060248370,Moa Johansson,https://api.openalex.org/works?filter=author.id:A5060248370,15,111,SE,4988.3945,100.0
Moena Hashimoto,https://openalex.org/A5105892330,Moena Hashimoto,https://api.openalex.org/works?filter=author.id:A5105892330,1,4,,521.91656,100.0
Mohammed Alsobay,https://openalex.org/A5027814433,Mohammed Alsobay,https://api.openalex.org/works?filter=author.id:A5027814433,4,20,US,3246.2878,100.0
Mohsen Mosleh,https://openalex.org/A5052536455,Mohsen Mosleh,https://api.openalex.org/works?filter=author.id:A5052536455,26,125,US,9963.938,100.0
Mona Sloane,https://openalex.org/A5075302056,Mona Sloane,https://api.openalex.org/works?filter=author.id:A5075302056,12,61,US,3734.9585,100.0
Monideepa Tarafdar,https://openalex.org/A5084265580,Monideepa Tarafdar,https://api.openalex.org/works?filter=author.id:A5084265580,48,224,US,27550.227,100.0
Moritz Laber,https://openalex.org/A5069952976,Moritz Laber,https://api.openalex.org/works?filter=author.id:A5069952976,1,4,US,1760.2051,100.0
Morten Mørup,https://openalex.org/A5059840085,Morten Mørup,https://api.openalex.org/works?filter=author.id:A5059840085,31,210,US,15148.6875,100.0
Muhua Huang,https://openalex.org/A5063441605,Muhua Huang,https://api.openalex.org/works?filter=author.id:A5063441605,15,45,CN,3739.95,100.0
Munjung Kim,https://openalex.org/A5013327023,Munjung Kim,https://api.openalex.org/works?filter=author.id:A5013327023,2,5,,756.7581,100.0
Myokyung han,https://openalex.org/A5125117528,Myokyung Han,https://api.openalex.org/works?filter=author.id:A5125117528,0,1,KR,87.237946,100.0
Myra Miranda,https://openalex.org/A5016557745,Myra Miranda Bom,https://api.openalex.org/works?filter=author.id:A5016557745,1,21,,578.46027,85.71428571428572
Måns Magnusson,https://openalex.org/A5037231816,Måns Magnusson,https://api.openalex.org/works?filter=author.id:A5037231816,11,23,SE,20179.742,100.0
Na Jiang,https://openalex.org/A5101667175,Na Jiang,https://api.openalex.org/works?filter=author.id:A5101667175,29,235,JP,7631.6597,100.0
Nabeel Gillani,https://openalex.org/A5015797850,Nabeel Gillani,https://api.openalex.org/works?filter=author.id:A5015797850,9,41,US,4835.103,100.0
Nadezhda Ozornina,https://openalex.org/A5038292442,Nadezhda Ozornina,https://api.openalex.org/works?filter=author.id:A5038292442,3,4,KR,986.2886,100.0
Naitian Zhou,https://openalex.org/A5065854593,Naitian Zhou,https://api.openalex.org/works?filter=author.id:A5065854593,3,10,,1628.4402,100.0
Nan Zhang,https://openalex.org/A5100331317,Nan Zhang,https://api.openalex.org/works?filter=author.id:A5100331317,78,382,CN,22678.865,100.0
Naomi Baes,https://openalex.org/A5022900079,Naomi Baes,https://api.openalex.org/works?filter=author.id:A5022900079,6,19,,2792.3965,100.0
Naomi Muggleton,https://openalex.org/A5013862232,Naomi Muggleton,https://api.openalex.org/works?filter=author.id:A5013862232,5,18,GB,3454.265,100.0
Narayani Vedam,https://openalex.org/A5089004540,Narayani Vedam,https://api.openalex.org/works?filter=author.id:A5089004540,2,3,IN,1199.9937,100.0
Natalie Schroyens,https://openalex.org/A5087293181,Natalie Schroyens,https://api.openalex.org/works?filter=author.id:A5087293181,9,36,US,3455.0793,100.0
Nathalie Greenfield,https://openalex.org/A5114401778,Nathalie Greenfield,https://api.openalex.org/works?filter=author.id:A5114401778,2,3,US,485.06323,100.0
Nay San,https://openalex.org/A5012458624,Nay San,https://api.openalex.org/works?filter=author.id:A5012458624,7,45,US,2589.0234,100.0
Neele Engelmann,https://openalex.org/A5059611597,Neele Engelmann,https://api.openalex.org/works?filter=author.id:A5059611597,6,20,,2926.3953,100.0
Neeley Pate,https://openalex.org/A5123704730,Neeley Pate,https://api.openalex.org/works?filter=author.id:A5123704730,0,2,,98.06763,100.0
Neha Gondal,https://openalex.org/A5034089559,Neha Gondal,https://api.openalex.org/works?filter=author.id:A5034089559,11,24,US,3376.318,100.0
Neil Fasching,https://openalex.org/A5062168541,Neil Fasching,https://api.openalex.org/works?filter=author.id:A5062168541,5,11,,2029.3193,100.0
Niccolò Di Marco,https://openalex.org/A5085261603,Niccolò Di Marco,https://api.openalex.org/works?filter=author.id:A5085261603,7,44,,5220.4155,100.0
Nicholas A. Christakis,https://openalex.org/A5010495671,Nicholas A. Christakis,https://api.openalex.org/works?filter=author.id:A5010495671,98,407,US,37188.355,100.0
Nicholas Christakis,https://openalex.org/A5010495671,Nicholas A. Christakis,https://api.openalex.org/works?filter=author.id:A5010495671,98,407,US,23217.602,92.6829268292683
Nick Haslam,https://openalex.org/A5090589044,Nick Haslam,https://api.openalex.org/works?filter=author.id:A5090589044,83,513,US,30789.03,100.0
Niclas Frederic Sturm,https://openalex.org/A5116019828,Niclas Frederic Sturm,https://api.openalex.org/works?filter=author.id:A5116019828,1,2,PT,560.5962,100.0
Nico Mutzner,https://openalex.org/A5050477935,Nico Mutzner,https://api.openalex.org/works?filter=author.id:A5050477935,3,7,CH,1881.1842,100.0
Nicola Perra,https://openalex.org/A5031799782,Nicola Perra,https://api.openalex.org/works?filter=author.id:A5031799782,36,139,US,15253.763,100.0
Nicolas Baumard,https://openalex.org/A5069318507,Nicolas Baumard,https://api.openalex.org/works?filter=author.id:A5069318507,31,206,FR,11200.763,100.0
Nicolas Pröllochs,https://openalex.org/A5048633988,Nicolas Pröllochs,https://api.openalex.org/works?filter=author.id:A5048633988,22,102,,7780.3765,100.0
Nicolas Scharowski,https://openalex.org/A5073186689,Nicolas Scharowski,https://api.openalex.org/works?filter=author.id:A5073186689,6,15,CH,2464.2168,100.0
Nicole Schwitter,https://openalex.org/A5086210260,Nicole Schwitter,https://api.openalex.org/works?filter=author.id:A5086210260,5,38,,1973.0662,100.0
Nicolò Gozzi,https://openalex.org/A5069579180,Nicolò Gozzi,https://api.openalex.org/works?filter=author.id:A5069579180,13,47,US,5684.222,100.0
Nikolaos Nakis,https://openalex.org/A5018195808,Nikolaos Nakis,https://api.openalex.org/works?filter=author.id:A5018195808,3,20,,1137.5576,100.0
Nikolas Zöller,https://openalex.org/A5000025221,Nikolas Zöller,https://api.openalex.org/works?filter=author.id:A5000025221,4,10,DE,1703.7417,100.0
Nima Dehmamy,https://openalex.org/A5078338477,Nima Dehmamy,https://api.openalex.org/works?filter=author.id:A5078338477,10,46,US,4471.1562,100.0
Nina Tahmasebi,https://openalex.org/A5003859694,Nina Tahmasebi,https://api.openalex.org/works?filter=author.id:A5003859694,15,113,,5217.8384,100.0
Nir Grinberg,https://openalex.org/A5079648413,Nir Grinberg,https://api.openalex.org/works?filter=author.id:A5079648413,9,31,IL,9018.784,100.0
Niraj Kushwaha,https://openalex.org/A5088249087,Niraj Kant Kushwaha,https://api.openalex.org/works?filter=author.id:A5088249087,4,18,AT,1286.1731,84.84848484848484
Nobuhito Abe,https://openalex.org/A5074372343,Nobuhito Abe,https://api.openalex.org/works?filter=author.id:A5074372343,28,160,JP,10260.013,100.0
Nori Jacoby,https://openalex.org/A5021757437,Nori Jacoby,https://api.openalex.org/works?filter=author.id:A5021757437,30,151,US,10614.857,100.0
Norina Anna Furrer,https://openalex.org/A5080488841,Norina Anna Furrer,https://api.openalex.org/works?filter=author.id:A5080488841,1,3,CH,750.9818,100.0
Noé Vidal-Naquet,https://openalex.org/A5115804472,Noé Vidal-Naquet,https://api.openalex.org/works?filter=author.id:A5115804472,0,1,,120.35676,100.0
Nuo Chen,https://openalex.org/A5100740160,Nuo Chen,https://api.openalex.org/works?filter=author.id:A5100740160,16,126,CN,6543.7095,100.0
Oded Cats,https://openalex.org/A5058766860,Oded Cats,https://api.openalex.org/works?filter=author.id:A5058766860,56,431,SE,21118.535,100.0
Ofer Tchernichovski,https://openalex.org/A5047713899,Ofer Tchernichovski,https://api.openalex.org/works?filter=author.id:A5047713899,29,101,,15660.394,100.0
Ohhyun Kwon,https://openalex.org/A5101848967,Oh‐Hyun Kwon,https://api.openalex.org/works?filter=author.id:A5101848967,8,31,KR,2242.1965,95.65217391304348
Ole Hexel,https://openalex.org/A5044895611,Ole Hexel,https://api.openalex.org/works?filter=author.id:A5044895611,2,6,,6695.677,100.0
Omkar Yadav,https://openalex.org/A5017115713,Omkar Yadav,https://api.openalex.org/works?filter=author.id:A5017115713,6,44,IN,1999.3419,100.0
Onkar Sadekar,https://openalex.org/A5030437828,Onkar Sadekar,https://api.openalex.org/works?filter=author.id:A5030437828,6,15,AT,3333.7053,100.0
Onur Varol,https://openalex.org/A5031461158,Onur Varol,https://api.openalex.org/works?filter=author.id:A5031461158,24,93,,11265.761,100.0
Oromia Sero,https://openalex.org/A5120236069,Oromia Sero,https://api.openalex.org/works?filter=author.id:A5120236069,0,1,NL,114.448235,100.0
Ozgur Can Seckin,https://openalex.org/A5056041083,Ozgur Can Seckin,https://api.openalex.org/works?filter=author.id:A5056041083,3,10,US,1537.336,100.0
Pablo Biedma,https://openalex.org/A5095839226,Pablo Biedma,https://api.openalex.org/works?filter=author.id:A5095839226,0,1,,87.44432,100.0
Pan Zhou,https://openalex.org/A5100693197,Pan Zhou,https://api.openalex.org/works?filter=author.id:A5100693197,59,527,CN,14735.118,100.0
Panayiotis Smeros,https://openalex.org/A5082283204,Panayiotis Smeros,https://api.openalex.org/works?filter=author.id:A5082283204,6,19,,3870.6963,100.0
Pantelis P. Analytis,https://openalex.org/A5080193434,Pantelis P. Analytis,https://api.openalex.org/works?filter=author.id:A5080193434,10,51,DK,6410.505,100.0
Paolo Bajardi,https://openalex.org/A5070491108,Paolo Bajardi,https://api.openalex.org/works?filter=author.id:A5070491108,21,60,BY,11412.343,100.0
Paolo Turrini,https://openalex.org/A5066749809,Paolo Turrini,https://api.openalex.org/works?filter=author.id:A5066749809,13,21,IT,4815.845,100.0
Parisa Zahedi,https://openalex.org/A5058508760,Parisa Zahedi,https://api.openalex.org/works?filter=author.id:A5058508760,3,5,NL,2285.3816,100.0
Patricia Maes,https://openalex.org/A5081457786,Pattie Maes,https://api.openalex.org/works?filter=author.id:A5081457786,59,340,US,14302.045,75.0
Patrick Gildersleve,https://openalex.org/A5070221432,Patrick Gildersleve,https://api.openalex.org/works?filter=author.id:A5070221432,5,15,,1801.3948,100.0
Paul E. Smaldino,https://openalex.org/A5020901777,Paul E. Smaldino,https://api.openalex.org/works?filter=author.id:A5020901777,32,204,US,16603.104,100.0
Paul Ginsparg,https://openalex.org/A5060975667,Paul Ginsparg,https://api.openalex.org/works?filter=author.id:A5060975667,35,98,,16157.848,100.0
Paul Krauß,https://openalex.org/A5113447436,Paul D. Krauss,https://api.openalex.org/works?filter=author.id:A5113447436,10,40,,1104.2383,75.0
Paul Plener,https://openalex.org/A5021149437,Paul L. Plener,https://api.openalex.org/works?filter=author.id:A5021149437,52,443,DE,12247.673,88.0
Paul Röttger,https://openalex.org/A5050023117,Paul Röttger,https://api.openalex.org/works?filter=author.id:A5050023117,11,71,IT,3894.7275,100.0
Paul Schuler,https://openalex.org/A5072853267,Paul Schuler,https://api.openalex.org/works?filter=author.id:A5072853267,15,68,US,5363.8115,100.0
Paula Andrea Perez-Toro,https://openalex.org/A5090347814,Paula Andrea Pérez-Toro,https://api.openalex.org/works?filter=author.id:A5090347814,11,73,DE,4577.4395,95.65217391304348
Pavel Dimitrov Chachev,https://openalex.org/A5032277739,Pavel Dimitrov Chachev,https://api.openalex.org/works?filter=author.id:A5032277739,1,2,DE,1160.6497,100.0
Pedro Ramaciotti Morales,https://openalex.org/A5032431129,Pedro Ramaciotti Morales,https://api.openalex.org/works?filter=author.id:A5032431129,9,79,FR,3752.1575,100.0
Peidong Mei,https://openalex.org/A5044421492,Peidong Mei,https://api.openalex.org/works?filter=author.id:A5044421492,2,9,GB,890.1972,100.0
Peng Liu,https://openalex.org/A5021833788,Peng Liu,https://api.openalex.org/works?filter=author.id:A5021833788,84,572,CN,16021.177,100.0
Peter Carragher,https://openalex.org/A5016970390,P. Carragher,https://api.openalex.org/works?filter=author.id:A5016970390,2,3,IE,2000.7158,81.4814814814815
Peter Hedström,https://openalex.org/A5071769816,Peter Hedström,https://api.openalex.org/works?filter=author.id:A5071769816,32,92,SE,21156.652,100.0
Peter Selb,https://openalex.org/A5048966126,Peter Selb,https://api.openalex.org/works?filter=author.id:A5048966126,20,93,DE,7254.4795,100.0
Peter Steiglechner,https://openalex.org/A5075208096,Peter Steiglechner,https://api.openalex.org/works?filter=author.id:A5075208096,3,17,DE,1394.674,100.0
Petra Kralj Novak,https://openalex.org/A5072261415,Petra Kralj Novak,https://api.openalex.org/works?filter=author.id:A5072261415,20,97,AT,11449.974,100.0
Petter Holme,https://openalex.org/A5079517520,Petter Holme,https://api.openalex.org/works?filter=author.id:A5079517520,51,252,JP,24772.648,100.0
Phelia Weiss,https://openalex.org/A5083526294,Phelia Weiß,https://api.openalex.org/works?filter=author.id:A5083526294,3,4,AT,948.39417,86.95652173913044
Philip S. Chodrow,https://openalex.org/A5043926040,Philip S. Chodrow,https://api.openalex.org/works?filter=author.id:A5043926040,7,28,US,3960.807,100.0
Philipp Kessling,https://openalex.org/A5054002545,Philipp Kessling,https://api.openalex.org/works?filter=author.id:A5054002545,2,9,DE,814.0212,100.0
Philipp Koch,https://openalex.org/A5069375338,Philipp Koch,https://api.openalex.org/works?filter=author.id:A5069375338,41,176,DE,11753.917,100.0
Philipp Lorenz-Spreen,https://openalex.org/A5026949484,Philipp Lorenz-Spreen,https://api.openalex.org/works?filter=author.id:A5026949484,20,82,DE,12328.861,100.0
